Product ID,Name,Category,Brand,Department,Retail Price,Unit Cost,Product Profit Margin,Product Profit Margin (%),Total Sales
27201,Ed Hardy Mens Specialty Drawstring Pants - Sage,Sleep & Lounge,Ed Hardy,Men,29.99,11.79,18.2,60.69,179.94
26452,Noble Mount Mens 2pack Comfort-Fit Sleep/Lounge Pants,Sleep & Lounge,Noble Mount,Men,29.99,12.24,17.75,59.19,149.95
6136,Stella Elyse Embellished Fabric Strip Black Faux Leather Leggings,Leggings,Stella Elyse,Women,29.99,19.01,10.98,36.61,179.94
21940,Savane Men's Micro Mini Stripe Pant,Pants,Savane,Men,29.99,14.52,15.47,51.58,209.93
15104,New York Giants NFL Womens Maternity Short Sleeve T-shirt Blue,Maternity,Reebok,Women,29.99,13.65,16.34,54.48,119.96
22134,Geoffrey Beene Men's Flat Front Extender Waist Dress Pant,Pants,Geoffrey Beene,Men,29.99,14.28,15.71,52.38,239.92
5298,Woman Within Plus Size Tall slim fit ponte knit pants,Pants & Capris,Woman Within,Women,29.99,16.46,13.53,45.12,239.92
16772,Van Heusen Mens Short-Sleeve Oxford Button-Down Shirt,Tops & Tees,Van Heusen,Men,29.99,16.55,13.44,44.81,209.93
20651,Lee Men's Regular Fit Boot Cut Jean,Jeans,Lee,Men,29.99,14.82,15.17,50.58,209.93
1958,FULL TILT Basic Womens Hoodie,Fashion Hoodies & Sweatshirts,Full Tilt,Women,29.99,13.59,16.4,54.68,179.94
17177,Southpole Men's Fashion Full Zip Hoodie,Fashion Hoodies & Sweatshirts,Southpole,Men,29.99,16.94,13.05,43.51,299.9
24348,Allegra K Mens Single Breasted Button-tab Solid Color Four Pockets Casual Coat Black S,Outerwear & Coats,Allegra K,Men,29.99,14.28,15.71,52.38,179.94
1431,Black Short Sleeve Lace Cropped Bolero Shrug Tops SC31001B,Sweaters,Shaper Corset,Women,29.99,12.78,17.21,57.39,239.92
12132,Just Sexy Women's Padded Cup Babydoll with Sequin Trim,Intimates,Just Sexy,Women,29.99,15.35,14.64,48.82,269.91
26877,Botany Big and Tall Long Sleeve Pajama,Sleep & Lounge,KNOTHE CORP.,Men,29.99,13.38,16.61,55.39,269.91
23304,Wrangler Men's Sarasota Agility Short,Shorts,Wrangler,Men,29.99,13.65,16.34,54.48,239.92
8902,Fuzzy and Soft Christmas Socks 12 Pack Size 9-11.,Socks & Hosiery,Casual Socks,Women,29.99,13.02,16.97,56.59,269.91
3074,Coolibar UPF 50+ Women's Travel Tunic - Sun Protective,Active,Coolibar,Women,29.99,12.6,17.39,57.99,149.95
6886,Jolt Juniors Linen Short,Shorts,Jolt,Women,29.99,15.98,14.01,46.72,89.97
26868,Ed Hardy Men's Pirate Chaptain Lounge Pants - Black Rock Desert,Sleep & Lounge,Ed Hardy,Men,29.99,11.19,18.8,62.69,179.94
6111,Embellished Side Detail Matte Leatherette Liquid Leggings Wine,Leggings,Stella Elyse,Women,29.99,16.64,13.35,44.51,239.92
6113,Rhinestone Knees Matte Leatherette Liquid Leggings Grey,Leggings,Stella Elyse,Women,29.99,19.25,10.74,35.81,269.91
21824,Geoffrey Beene Men's Flat Front Extender Waist Dress Pants,Pants,Geoffrey Beene,Men,29.99,12.81,17.18,57.29,149.95
23086,Dickies Men's 11 Inch Regular Fit Herringbone Short,Shorts,Dickies,Men,29.99,16.34,13.65,45.52,239.92
25616,Saxx Men's Ultra Boxer Brief,Underwear,Saxx,Men,29.99,13.26,16.73,55.79,389.87
742,O'Neill Juniors Bungalow Shirt,Tops & Tees,O'Neill,Women,29.99,16.73,13.26,44.21,149.95
14858,Easy Expression Bustier Hands Free Pumping Bra,Maternity,Easy Expression,Women,29.99,12.39,17.6,58.69,239.92
17157,Argyle Hoodie Buddie MP3 Earbuds Zip Sweatshirt Jacket,Fashion Hoodies & Sweatshirts,HoodieBuddie,Men,29.99,15.53,14.46,48.22,179.94
11130,Dr. Rey Shapewear Womens High Waist G-string,Intimates,Dr. Rey Shapewear,Women,29.99,15.62,14.37,47.92,269.91
1004,Fashion Victim Ladies Long Sleeve Knitted Bolero Shrug Cardigan,Sweaters,Fashion Victim,Women,29.99,13.98,16.01,53.38,179.94
15464,Dreams and Company Plus Size Short French terry robe,Plus,DREAMS,Women,29.99,15.05,14.94,49.82,239.92
23305,Haggar Men's C18 Plain Front Neutral Windowpane Plaid Performance Short,Shorts,Haggar,Men,29.99,15.53,14.46,48.22,209.93
12162,Chicastic Sexy Black Faux Patent Leather Lace Up Corset Bustier,Intimates,Chicastic,Women,29.99,15.65,14.34,47.82,89.97
7125,Plus size Bandage Pull On Pencil Skirt Black,Skirts,eVogues Apparel,Women,29.99,11.07,18.92,63.09,269.91
20778,Wrangler Men's Rugged Wear Stretch Jean,Jeans,Wrangler,Men,29.99,15.32,14.67,48.92,179.94
28936,Guide Gear Guide Dry Snowmobile Gloves Black,Accessories,Guide Gear,Men,29.99,11.58,18.41,61.39,209.93
10318,Raccoon Two-Piece Hooded Footed Pajamas for Women,Sleep & Lounge,Katnap,Women,29.99,19.46,10.53,35.11,179.94
19203,Aeropostale Mens Crewneck Sweater - Style 2128,Sweaters,Aeropostale,Men,29.99,16.22,13.77,45.92,149.95
17286,Bauer Classic Printed Hoody [SENIOR],Fashion Hoodies & Sweatshirts,Bauer,Men,29.99,16.07,13.92,46.42,179.94
5159,Woman Within Plus Size Petite pants boot-cut in ponte knit,Pants & Capris,Woman Within,Women,29.99,16.49,13.5,45.02,329.89
5809,Women's Premium Stretchy Skinny Pants (Junior Sizes) - Hot Summer Colors Available,Leggings,Nvie Designs,Women,29.99,18.62,11.37,37.91,209.93
16117,Calvin Klein Mens Body Dress Shirt,Tops & Tees,Calvin Klein,Men,29.99,18.08,11.91,39.71,299.9
13088,Cloris Murphy Sexy Fringed TASSEL White Strapless Bikini Top & Bottom Swimwear Bathing Suit BN917WT M & L size White,Swim,Cloris Murphy,Women,29.99,11.25,18.74,62.49,89.97
11444,(CH133NL) A Medium Full Bridal Petticoat Crinoline Slip Skirt Sz Large,Intimates,Drawstrings,Women,29.99,15.8,14.19,47.32,209.93
5247,Long Leg Fitted Pleather Leatherette Skinny Jeans Tight Legging Pants S M L,Pants & Capris,Hot from Hollywood,Women,29.99,15.83,14.16,47.22,239.92
23257,Wrangler Men's Genuine Miami Chino Short,Shorts,Wrangler,Men,29.99,15.35,14.64,48.82,359.88
16775,Wrangler Men's Sport Western Snap Shirt,Tops & Tees,Wrangler,Men,29.99,15.92,14.07,46.92,269.91
17112,U.S. Polo Assn. Men's Hoody With Big Pony,Fashion Hoodies & Sweatshirts,U.S. Polo Assn.,Men,29.99,15.44,14.55,48.52,299.9
9625,Women's Guide Gear Microfleece Top and Bottom Set,Sleep & Lounge,Guide Gear,Women,29.99,16.82,13.17,43.91,119.96
22110,Geoffrey Beene Men's Flat Front Extender Pant,Pants,Geoffrey Beene,Men,29.99,15.11,14.88,49.62,269.91
8287,Dollhouse Lamb Touch Asymmetric Zip Moto Jacket with Diamond-Quilt Detail and Pop Color Lining,Outerwear & Coats,dollhouse,Women,29.99,12.06,17.93,59.79,89.97
16916,Mens Modena Solid Cadet Blue French Cuff Dress Shirt,Tops & Tees,Modena,Men,29.99,17.84,12.15,40.51,389.87
12813,Cloris Murphy Sexy Black Fringed Tassel Triangle Bikini Halter Top & Scrunch Bottom Swimwear Bathing Suit BN902BK M & L size Black (L),Swim,Cloris Murphy,Women,29.99,11.76,18.23,60.79,149.95
13095,Cloris Murphy One Piece Halter Monokini with Zipper Front Bikini Swimwear BN822BK One Size/ M Black,Swim,Cloris Murphy,Women,29.99,12.51,17.48,58.29,239.92
14286,Plain Colour Design 100% Pashmina Shawl Scarf Wrap Stole Throw Seconds,Accessories,Pashmina,Women,29.99,11.88,18.11,60.39,239.92
1561,Jr Plus Size Lace Zipper Front Hoodie Top Black,Fashion Hoodies & Sweatshirts,eVogues Apparel,Women,29.99,13.5,16.49,54.98,299.9
396,Ed Hardy Womens NYC Long Sleeve Tee Shirt-Black,Tops & Tees,Ed Hardy,Women,29.99,17.03,12.96,43.21,59.98
145,Bella Lightweight Relaxed Long Sleeve Dolman Top,Tops & Tees,Bella,Women,29.99,16.43,13.56,45.22,209.93
24343,Men's Smart Jacket 2-Tone Windbreaker,Outerwear & Coats,I5,Men,29.99,12.33,17.66,58.89,89.97
26158,INGUINAL HERNIA SUPPORT BRACE,Underwear,Underworks,Men,29.99,13.41,16.58,55.29,149.95
16335,U.S. Polo Assn. Men's Long Sleeve Striped Shirt,Tops & Tees,U.S. Polo Assn.,Men,29.99,16.73,13.26,44.21,239.92
1168,Mango Women's Turtleneck Essential Jumper - Dancer,Sweaters,MANGO,Women,29.99,13.92,16.07,53.58,209.93
21823,Unionbay Men's Cotton Twill Survivor Cargo Pant,Pants,UNIONBAY,Men,29.99,14.37,15.62,52.08,179.94
28323,Carhartt Men's Trifold Wallet,Accessories,Carhartt,Men,29.99,13.08,16.91,56.39,269.91
2526,Gildan Ladies Heavy Blend Open-Bottom Sweatpants. G184FL,Active,Gildan,Women,29.99,12.21,17.78,59.29,179.94
8321,Dollhouse Lamb Touch Faux Leather Puffer Vest with Fur Trim Collar,Outerwear & Coats,dollhouse,Women,29.99,14.82,15.17,50.58,209.93
6686,Womens BILLABONG OLD SCHOOL Casual Beach & Surf Summer Shorts - Blue,Shorts,Billabong,Women,29.99,16.49,13.5,45.02,149.95
16695,VOLCOM Bunker Stripe Mens Polo Shirt,Tops & Tees,Volcom,Men,29.99,18.17,11.82,39.41,239.92
11047,Comfort Choice Plus Size 3-Pack Bloomers,Intimates,Comfort Choice,Women,29.99,14.82,15.17,50.58,179.94
1832,FULL TILT Basic Womens Hoodie,Fashion Hoodies & Sweatshirts,Full Tilt,Women,29.99,14.46,15.53,51.78,209.93
10676,Leading Lady Plus Size Front Hook Wirefree Leisure Bra,Intimates,Leading Lady,Women,29.99,16.82,13.17,43.91,179.94
28179,Canyon Ridge Big & Tall Solid Swim Trunks,Swim,Canyon Ridge,Men,29.99,17.6,12.39,41.31,59.98
24813,Travelsox Classic,Socks,TravelSox,Men,29.99,16.73,13.26,44.21,209.93
16504,Levi's Men's Draw Short Sleeve Shirt,Tops & Tees,Levi's,Men,29.99,17.54,12.45,41.51,209.93
17807,Fox Men's Point to the Fence Zip Front Fleece,Fashion Hoodies & Sweatshirts,Fox,Men,29.99,16.55,13.44,44.81,269.91
20349,Brand Q Mens Solid White Vest Tie Hanky Set,Suits & Sport Coats,Brand Q,Men,29.99,13.29,16.7,55.69,299.9
18031,Five Four Laguna Hoodie Purple,Fashion Hoodies & Sweatshirts,Five Four,Men,29.99,16.49,13.5,45.02,149.95
335,Tommy Hilfiger Women V-Neck Logo Polo T-Shirt,Tops & Tees,Tommy Hilfiger,Women,29.99,16.01,13.98,46.62,239.92
6331,Dockers Women's Coin Pocket Short,Shorts,Dockers,Women,29.99,13.59,16.4,54.68,209.93
1733,FULL TILT Basic Womens Hoodie,Fashion Hoodies & Sweatshirts,Full Tilt,Women,29.99,12.84,17.15,57.19,269.91
649,Ralph Lauren Sport Women V-neck Pima Cotton Striped T-shirt,Tops & Tees,Ralph Lauren,Women,29.99,16.61,13.38,44.61,149.95
21852,IZOD Men's Microfiber Flat-Front Sun Pant,Pants,IZOD,Men,29.99,15.08,14.91,49.72,209.93
26499,Dockers Men's Gift Set Waffle Crew With Flannel Pant,Sleep & Lounge,Dockers,Men,29.99,11.79,18.2,60.69,119.96
1607,TITLE Knock Out Breast Cancer Zip-Up Women's Hoody,Fashion Hoodies & Sweatshirts,Title Boxing,Women,29.99,13.11,16.88,56.29,119.96
23118,Wrangler Men's Genuine Tampa Cargo Short,Shorts,Wrangler,Men,29.99,15.41,14.58,48.62,299.9
16035,Hurley Men's Flammo Pocket Premium Tee,Tops & Tees,Hurley,Men,29.99,15.8,14.19,47.32,179.94
13045,Coolibar UPF 50+ Women's Beaded ZnO Cover Up - Sun Protection,Swim,Coolibar,Women,29.99,12.42,17.57,58.59,149.95
11349,Comfort Choice Plus Size Double Skirted Full Slip,Intimates,Comfort Choice,Women,29.99,14.73,15.26,50.88,89.97
16886,Mens Modena Solid Black French Cuff Dress Shirt,Tops & Tees,Modena,Men,29.99,16.28,13.71,45.72,179.94
20636,Lee Men's Relaxed Fit Slightly Tapered Jean,Jeans,Lee,Men,29.99,17.06,12.93,43.11,149.95
10284,Nightshirt Says She Who Reads is Booked Every Night - Light Blue,Sleep & Lounge,Night Shirt,Women,29.99,17.51,12.48,41.61,119.96
4074,Women's Strapless Tunic Romper with layered design and zippered back closure,Jumpsuits & Rompers,Rompers and Jumpsuits HS,Women,29.99,16.82,13.17,43.91,239.92
4320,Woman Within Plus Size Jean pull on elastic waist,Jeans,Woman Within,Women,29.99,17.36,12.63,42.11,59.98
7529,Misses Black Sequin Waist Length Jacket,Blazers & Jackets,LabelShopper,Women,29.99,11.79,18.2,60.69,149.95
19719,Calvin Klein Mens 1/4 Zip Pullover Sweater Black,Sweaters,Calvin Klein,Men,29.99,14.43,15.56,51.88,209.93
17800,ililily Double-layer Cotton Hooded Sweatshirt Contrast Color-matched Full Zip-up Hoodie (hoodies-014),Fashion Hoodies & Sweatshirts,ililily,Men,29.99,15.89,14.1,47.02,119.96
941,Plus size Cropped Ruffled Shawl Shrug Bolero Black,Sweaters,eVogues Apparel,Women,29.99,14.52,15.47,51.58,239.92
12358,Popsi Lingerie Animal Print Robe,Intimates,Popsi Lingerie,Women,29.99,17.24,12.75,42.51,179.94
25874,Underworks Men's Padded Rear Boxer Brief for Butt Lift,Underwear,Underworks,Men,29.99,15.08,14.91,49.72,179.94
20659,Wrangler Men's Rugged Wear Classic Fit Jean,Jeans,Wrangler,Men,29.99,16.52,13.47,44.91,179.94
28301,Carhartt Men's Magnetic Front Pocket Wallet,Accessories,Carhartt,Men,29.99,10.89,19.1,63.69,239.92
12824,Cloris Murphy Sexy Fringed Tassel Orange Triangle Bikini Halter Top & Bottom Swimwear Bathing Suit BN912OR M & L size Orange,Swim,Cloris Murphy,Women,29.99,12.24,17.75,59.19,149.95
12984,Cloris Murphy Sexy Black Fringed Tassel Strapless Bikini Top & Scrunch Bottom Swimwear Bathing Suit BN907BK M & L size Black (L),Swim,Cloris Murphy,Women,29.99,11.46,18.53,61.79,179.94
13755,Western Cowgirl Hat with Glass Beads by Dorfman Pacific,Accessories,Dorfman Pacific,Women,29.99,11.73,18.26,60.89,149.95
27484,Legendary Whitetails Lakeside Swim Shorts,Swim,Legendary Whitetails,Men,29.99,18.56,11.43,38.11,119.96
22886,Savane Men's Big Twill Cargo Short,Shorts,Savane,Men,29.99,15.41,14.58,48.62,89.97
14815,Comfy Essential Maternity and Nursing Tee Long Sleeves,Maternity,Ecoscapes,Women,29.99,13.38,16.61,55.39,149.95
21623,Key Industries Men's Relaxed Fit Enzyme Wash Ring Spun Denim Dungaree,Jeans,Key Industries,Men,29.99,14.97,15.02,50.08,89.97
23302,Wrangler Men's Genuine Tampa Cargo Short,Shorts,Wrangler,Men,29.99,15.02,14.97,49.92,269.91
2101,Bella Ladies 100% Cotton Fleece Raglan Full-Zip Hooded Hoody Sweatshirt - Navy,Fashion Hoodies & Sweatshirts,Bella,Women,29.99,14.13,15.86,52.88,149.95
25727,DKNY Men's 3 Pack Crew Neck Tee Shirt,Underwear,DKNY,Men,29.99,12.99,17,56.69,269.91
749,Ed Hardy Womens Basic Skull and Rose Crew Neck Tee Shirt-Black,Tops & Tees,Ed Hardy,Women,29.99,15.35,14.64,48.82,179.94
11459,Comfort Choice Plus Size Snip-to-Fit Dress Liner,Intimates,Comfort Choice,Women,29.99,16.49,13.5,45.02,239.92
12042,Just Sexy Women's Stretch Lace Padded Cup Babydoll,Intimates,Just Sexy,Women,29.99,15.92,14.07,46.92,179.94
28352,Polo Ralph Lauren Men Pony Logo Adjustable Hat Cap,Accessories,Ralph Lauren,Men,29.99,11.94,18.05,60.19,119.96
18858,Geoffrey Beene Men's Sa Solid Vest,Sweaters,Geoffrey Beene,Men,29.99,13.68,16.31,54.38,119.96
7137,Woman Within Plus Size Stretch ponte knit skirt,Skirts,Woman Within,Women,29.99,10.71,19.28,64.29,239.92
20502,Brand Q Mens Solid Black Vest Tie Hanky Set,Suits & Sport Coats,Brand Q,Men,29.99,11.67,18.32,61.09,119.96
12845,Cloris Murphy Sexy Black Fringed Tassel Triangle Bikini Halter Top & Scrunch Bottom Swimwear Bathing Suit BN913BK M & L size Black,Swim,Cloris Murphy,Women,29.99,12.75,17.24,57.49,299.9
16903,Modena Mens Solid Burgundy French Cuff Dress Shirt,Tops & Tees,Modena,Men,29.99,17.36,12.63,42.11,239.92
17615,Throwdown By Affliction Ultimate Men's Hoodie Sweatshirt Zip Up,Fashion Hoodies & Sweatshirts,Throwdown,Men,29.99,17.36,12.63,42.11,179.94
23527,Wrangler Men's Tallahassee Agility Short,Shorts,Wrangler,Men,29.99,16.13,13.86,46.22,269.91
11983,Just Sexy Women's Lace Over Padded Satin Cups Babydoll,Intimates,Just Sexy,Women,29.99,15.86,14.13,47.12,209.93
15527,Western Cowgirl Hat with Glass Beads by Dorfman Pacific,Plus,Dorfman Pacific,Women,29.99,14.73,15.26,50.88,179.94
12538,Set of 3 Genie Bra,Intimates,Carol Wright Gifts,Women,29.99,15.5,14.49,48.32,59.98
961,Plus Size Longline Drape Front Cardigan Black,Sweaters,eVogues Apparel,Women,29.99,13.02,16.97,56.59,119.96
16509,Mens Modena Solid White French Cuff Dress Shirt,Tops & Tees,Modena,Men,29.99,16.91,13.08,43.61,239.92
22666,Key Industries Men's Premium Relaxed Fit Duck Dungaree Taupe 42x34,Pants,Key Industries,Men,29.99,14.49,15.5,51.68,149.95
11912,Seven Til Midnight Women's Plus-Size Stunning Chemise,Intimates,Seven Til Midnight,Women,29.99,15.23,14.76,49.22,179.94
28598,Carhartt Men's Jean Belt- B/T,Accessories,Carhartt,Men,29.99,10.92,19.07,63.59,389.87
26496,Classic Superman Men's short-sleeve long leg pajamas in Blue,Sleep & Lounge,Funny Apparel,Men,29.99,13.35,16.64,55.49,209.93
22118,Haggar Men's Nailshead Texture Plain Front Dress Pant,Pants,Haggar,Men,29.99,12.84,17.15,57.19,149.95
7391,Trienawear 17 floral 6 gore swing skirt TR5501FL P S or M,Skirts,Trienawear Skirts,Women,29.99,11.43,18.56,61.89,29.99
10077,Dreams and Company Plus Size Short French Terry Robe Dreams & Co,Sleep & Lounge,DREAMS,Women,29.99,18.8,11.19,37.31,119.96
5968,Knee Patch Matte Leatherette Liquid Leggings Green,Leggings,Stella Elyse,Women,29.99,17.39,12.6,42.01,119.96
4467,Woman Within Plus Size Tall jean pull on elastic waist,Jeans,Woman Within,Women,29.99,16.01,13.98,46.62,149.95
12235,Popsi Lingerie Mesh and Lace Bra With Matching Boyshorts,Intimates,Popsi Lingerie,Women,29.99,15.92,14.07,46.92,179.94
561,Ed Hardy Womens Basic Geisha Crew Neck Tee Shirt-Red,Tops & Tees,Ed Hardy,Women,29.99,16.76,13.23,44.11,149.95
28313,Carhartt Men's Long Neck Wallet,Accessories,Carhartt,Men,29.99,13.17,16.82,56.09,149.95
21791,Savane Men's Deep Dye Microfiber Flat Front Gaberdine Pant,Pants,Savane,Men,29.99,14.61,15.38,51.28,209.93
6305,Levi's Juniors Roll Short Jean,Shorts,Levi's,Women,29.99,13.89,16.1,53.68,209.93
601,Next Level Ladies Burnout Tee,Tops & Tees,Next Level,Women,29.99,16.82,13.17,43.91,119.96
19013,Arrow Men's 7GG Basic Windowpane Sweater,Sweaters,ARROW,Men,29.99,16.04,13.95,46.52,179.94
2235,FULL TILT Basic Womens Hoodie,Fashion Hoodies & Sweatshirts,Full Tilt,Women,29.99,15.44,14.55,48.52,239.92
21677,Lee Men's Wrinkle Resistant Relaxed Plain Front Twill Pant,Pants,Lee,Men,29.99,12.78,17.21,57.39,299.9
5974,Leatherette Leggings with Side Knit Panel Wine,Leggings,Stella Elyse,Women,29.99,18.92,11.07,36.91,209.93
23418,Men's Red Kap Cell Phone Pocket Shorts,Shorts,Red Kap,Men,29.99,15.95,14.04,46.82,119.96
14623,Cowl Neck Long Sleeves Dual Maternity and Nursing Top,Maternity,Ecoscapes,Women,29.99,14.61,15.38,51.28,209.93
5299,Women's Straight Trousers,Pants & Capris,MANGO,Women,29.99,16.67,13.32,44.41,209.93
11262,Bamboo Charcoal Magic Slim Full Body Shaper Waist Cincher Thigh Reducer Breast Enchancer All in One,Intimates,Fullness,Women,29.99,15.92,14.07,46.92,269.91
5140,Woman Within Plus Size Tall pants boot-cut in ponte knit,Pants & Capris,Woman Within,Women,29.99,14.61,15.38,51.28,299.9
1558,Next Level 6521 NL Ldy Burnout Hoody,Fashion Hoodies & Sweatshirts,Next Level,Women,29.99,13.2,16.79,55.99,209.93
16417,RIGGS WORKWEAR by Wrangler Men's Denim Work Shirt,Tops & Tees,Wrangler,Men,29.99,18.14,11.85,39.51,179.94
14969,Womama Ocean Dreams Panties Clearance Special,Maternity,Womama,Women,29.99,13.8,16.19,53.98,149.95
2081,HOODIE - Horses - BLACK - LARGE,Fashion Hoodies & Sweatshirts,Western Express,Women,29.99,13.2,16.79,55.99,149.95
734,Carhartt Women's Womens Artesian Henley,Tops & Tees,Carhartt,Women,29.99,16.88,13.11,43.71,269.91
16464,Arrow Men's Wrinkle Free Poplin Solid Long Sleeve,Tops & Tees,ARROW,Men,29.99,17.63,12.36,41.21,179.94
10144,Black Polka Dot Hooded Footed Lounges for Women,Sleep & Lounge,Katnap,Women,29.99,16.97,13.02,43.41,209.93
5937,Gold Tiger Print - Black With Gold Leggings,Leggings,LissKiss,Women,29.99,17.87,12.12,40.41,209.93
2384,Quiksilver Original Hoodie,Fashion Hoodies & Sweatshirts,Quiksilver,Women,29.99,13.77,16.22,54.08,149.95
21004,Genuine Wrangler Men's Relaxed Fit Jean,Jeans,Wrangler,Men,29.99,16.49,13.5,45.02,299.9
27609,Nautica Men's Striped Swim Trunk,Swim,Nautica,Men,29.99,17.87,12.12,40.41,149.95
915,Plus Size Floral Laced Back Cropped Bolero Shrug Black,Sweaters,eVogues Apparel,Women,29.99,12.33,17.66,58.89,119.96
5643,Khakis & Co Convertible Pant - Sand Size 8,Pants & Capris,Khakis & Co,Women,29.99,14.64,15.35,51.18,209.93
5965,Knee Patch Matte Leatherette Liquid Leggings Beige,Leggings,Stella Elyse,Women,29.99,18.38,11.61,38.71,149.95
17626,Escape The Fate Triple Skull Black Zip Hoodie Sweatshirt New Adult,Fashion Hoodies & Sweatshirts,Independent,Men,29.99,16.58,13.41,44.71,209.93
23055,Wrangler Men's Sarasota Agility Short,Shorts,Wrangler,Men,29.99,14.94,15.05,50.18,179.94
23145,Oneill Men's Contact Walk Shorts,Shorts,O'Neill,Men,29.99,13.68,16.31,54.38,269.91
16323,Nike Men's Crewneck Fleece Sweatshirt Swoosh Logo,Tops & Tees,Nike,Men,29.99,16.7,13.29,44.31,209.93
16544,VOLCOM Tunk Stripe Mens Polo Shirt,Tops & Tees,Volcom,Men,29.99,16.04,13.95,46.52,179.94
16920,Mens Modena Solid Pink French Cuff Dress Shirt,Tops & Tees,Modena,Men,29.99,15.44,14.55,48.52,119.96
21734,Savane Men's Pleated Deep-Dye Twill Pant,Pants,Savane,Men,29.99,12.45,17.54,58.49,269.91
5190,Mango Women's Satin Sheen Slim-Fit Trousers - Pen7,Pants & Capris,MANGO,Women,29.99,14.85,15.14,50.48,119.96
14985,Adjustable Bra Design Front Panel Clasp Maternity Nursing Bra Tank Top S M L XL,Maternity,Hot from Hollywood,Women,29.99,14.55,15.44,51.48,269.91
16513,RIGGS WORKWEAR by Wrangler Men's Big and Tall Denim Work Shirt,Tops & Tees,Wrangler,Men,29.99,18.26,11.73,39.11,149.95
20679,IZOD Men's Relaxed Fit Jean,Jeans,IZOD,Men,29.99,17.33,12.66,42.21,389.87
3758,Womens Elegant Long Black Evening Dress or Day Wear Sexy,Dresses,Newport News,Women,29.99,12.51,17.48,58.29,179.94
23182,Guy Harvey Cayman Classic Short,Shorts,Guy Harvey,Men,29.99,15.14,14.85,49.52,269.91
16234,U.S. Polo Assn. Men's Yarn Dyed Striped Shirt,Tops & Tees,U.S. Polo Assn.,Men,29.99,16.67,13.32,44.41,299.9
